WWE 2K Battlegrounds,"['Sports, Fighting, Arcade, Multiplayer']",['Take-Two Interactive'],['8.456 GB'],"['September 18, 2020']",56,4.5,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$29.99', '-25%'], 'Best Buy': ['Physical', '$29.99', '-25%'], 'Nintendo eShop': ['Digital Download', '$29.99', '-25%'], 'GameStop': ['Physical', '$29.99', '-25%'], 'Target': ['Physical', '$29.99', '-25%'], 'Walmart': ['Physical', '$29.99', '-25%']}"
Hotline Miami Collection,"['Arcade, Action, Adventure, Indie']",['Devolver Digital'],['1.229 GB'],"['August 19, 2019']",82,7.9,"['English, Portuguese, Spanish, French, German, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$12.49', '-50%']}"
Death and Taxes,"['Adventure, Puzzle, Simulation, Role-Playing']",['Pineapple Works'],['915 MB'],"['September 10, 2020']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.79', '-40%']}"
Everspace - Stellar Edition,"['Action, Arcade']",['ROCKFISH Games'],['4.074 GB'],"['December 11, 2018']",78,7.9,"['Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$19.93', '-50%'], 'Amazon.com': ['Physical', '$19.99', '-50%'], 'Best Buy': ['Physical', '$19.99', '-50%']}"
Toki Tori,"['Puzzle, Platformer']",['Two Tribes Publishing'],['150 MB'],"['NA/EU', 'March 30, 2018JP', 'July 19, 2018']",82,8.1,"['English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-60%']}"
Guacamelee! One-Two Punch Collection,[],[],[],"['August  6, 2019']",tbd,tbd,[],[],"{'Walmart': ['Physical', '$32.43', '-19%']}"
"Pokémon: Let’s Go, Pikachu!","['Adventure, Role-Playing, Multiplayer']",['Nintendo'],['4.205 GB'],"['November 16, 2018']",79,6.1,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$44.49', '-26%'], 'Target': ['Physical', '$44.49', '-26%'], 'Walmart': ['Physical', '$44.49', '-26%']}"
TT Isle of Man,"['Simulation, Racing, Sports']",['Nacon'],['10.473 GB'],"['May 23, 2019']",tbd,7.0,"['English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$39.99', '-20%']}"
Battle Princess Madelyn,"['Arcade, Action, Adventure, Platformer']",['Casual Bit Games'],['1.912 GB'],"['NA/JP', 'December 20, 2018EU', 'January  8, 2019']",65,6.4,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-75%']}"
World of Goo,"['Puzzle, Strategy, Simulation, Multiplayer']",['Tomorrow Corporation'],['135 MB'],"['NA', 'March 16, 2017EU', 'March 24, 2017JP', 'May 25, 2017']",84,7.6,"['English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Best Buy': ['Digital Download', '$9.99', '-33%'], 'GameStop': ['Digital Download', '$9.99', '-33%'], 'Target': ['Digital Download', '$9.99', '-33%']}"
Crypt of the NecroDancer: Nintendo Switch Edition,"['Role-Playing, Music, Action']",['Brace Yourself'],['1.776 GB'],"['NA/JP', 'February  1, 2018EU', 'February  9, 2018']",86,7.1,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.99', '-80%']}"
Shikhondo - Soul Eater,"['Action, Action']",['Digerati'],['394 MB'],"['NA/EU', 'September  6, 2018JP', 'October 25, 2018']",tbd,5.3,"['Japanese, English, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.19', '-70%']}"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 ROAD TO BORUTO,"['Action, Adventure, Fighting, Role-Playing']",['BANDAI NAMCO Entertainment'],['12.268 GB'],"['April 24, 2020']",79,7.9,"['English, Spanish, French, German, Italian, Russian']","['TV, Tabletop, Handheld']","{'Humble Store': ['Digital Download', '$44.99', '-10%']}"
Here Be Dragons,"['Adventure, Puzzle, Board Game, Strategy']",['Red Zero Games'],['776 MB'],"['September  3, 2020']",68,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$11.69', '-35%']}"
Holy Potatoes! A Weapon Shop?!,"['Simulation, Strategy']",['Rising Star Games'],['933 MB'],"['July 12, 2018']",70,tbd,"['English, Spanish, French, German, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.49', '-70%']}"
The Legend of Zelda: Breath of the Wild,"['Adventure, Action, Role-Playing']",['Nintendo'],['14.42 GB'],"['March  3, 2017']",97,8.6,"['Japanese, English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$44.99', '-25%'], 'Target': ['Physical', '$44.99', '-25%'], 'Walmart': ['Physical', '$44.99', '-25%']}"
She and the Light Bearer,['Adventure'],['Toge Productions'],['902 MB'],"['June  6, 2019']",tbd,tbd,"['English, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-50%']}"
Goodbye Deponia,['Adventure'],['Daedalic'],['1.777 GB'],"['December 23, 2019']",77,8.0,"['English, Spanish, French, German, Italian, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-75%']}"
Mega Man Zero/ZX Legacy Collection,"['Action, Role-Playing']",['Capcom'],['3.172 GB'],"['NA/EU', 'February 25, 2020JP', 'February 27, 2020']",83,8.5,"['Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$22.49', '-25%']}"
Lydia,"['Adventure, Education, Lifestyle']",['Nakana.io'],['657 MB'],"['January 17, 2020']",73,6.6,"['English, French, Portuguese, Spanish, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.00', '-50%']}"
Farming Simulator 20,"['Simulation, Education, Lifestyle']",['Focus Home Interactive'],['1000 MB'],"['NA/EU', 'December  3, 2019JP', 'May 28, 2020']",59,2.4,"['English, Spanish, French, Portuguese, German, Italian, Dutch, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$29.99', '-33%'], 'Best Buy': ['Physical', '$29.99', '-33%']}"
Super Dragon Ball Heroes World Mission,"['Puzzle, Strategy']",['BANDAI NAMCO Entertainment'],['10.073 GB'],"['NA/JP', 'April  5, 2019EU', 'May  9, 2019']",69,7.5,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$29.83', '-50%'], 'Walmart': ['Physical', '$29.83', '-50%'], 'Best Buy': ['Physical', '$29.99', '-50%']}"
Vostok Inc.,"['Arcade, Action, Action, Role-Playing']",['Wired Productions'],['400 MB'],"['December  7, 2017']",65,7.1,"['Japanese, English, Spanish, French, German, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.74', '-75%']}"
"Snipperclips – Cut it out, together!","['Puzzle, Action, Multiplayer']",['Nintendo'],['1.477 GB'],"['March  3, 2017']",80,8.2,"['Japanese, English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Walmart': ['Digital Download', '$12.47', '-38%']}"
Sid Meier’s Civilization VI,['Strategy'],['2K Games'],['8.394 GB'],"['November 16, 2018']",86,7.8,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$14.99', '-75%'], 'Best Buy': ['Physical', '$14.99', '-75%'], 'GameStop': ['Physical', '$14.99', '-75%']}"
Nickelodeon Kart Racers 2: Grand Prix,"['Racing, Action, Arcade, Multiplayer']",['Game Mill'],['2.053 GB'],"['October  6, 2020']",70,8.3,"['English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$33.88', '-15%'], 'Walmart': ['Physical', '$33.88', '-15%'], 'Target': ['Physical', '$33.99', '-15%']}"
Pipe Push Paradise,['Puzzle'],['Digerati'],['395 MB'],"['December 24, 2018']",tbd,tbd,"['Japanese, English, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.74', '-75%']}"
Bulb Boy,"['Adventure, Puzzle']",['Bulbware'],['880 MB'],"['NA', 'July  6, 2017EU', 'July 13, 2017JP', 'July 20, 2017']",75,7.4,"['Japanese, English']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.24', '-75%']}"
Don't Starve: Nintendo Switch Edition,['Adventure'],['Klei Entertainment'],['1.435 GB'],"['April 12, 2018']",78,7.7,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-75%']}"
Ice Age Scrat's Nutty Adventure!,"['Adventure, Action']",['Outright Games'],['5.11 GB'],"['NA', 'October 18, 2019EU', 'December  6, 2019']",49,4.7,"['Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$19.93', '-50%']}"
My Big Sister,"['Adventure, Role-Playing']",['Ratalaika Games'],['208 MB'],"['May 10, 2019']",64,9.6,"['English, Spanish, French, German, Portuguese']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.59', '-40%']}"
Sphinx and the Cursed Mummy,"['Action, Adventure']",['THQ Nordic'],['1.065 GB'],"['January 29, 2019']",61,6.9,"['English, Spanish, French, German, Italian, Korean']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-50%']}"
GIGA WRECKER ALT.,"['Action, Platformer, Puzzle']",['Rising Star Games'],['1.128 GB'],"['NA/EU', 'May  2, 2019JP', 'October 31, 2019']",67,4.0,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$12.49', '-50%']}"
Blossom Tales: The Sleeping King,"['Action, Adventure, Role-Playing, Platformer']",['FDG Entertainment'],['436 MB'],"['NA/EU', 'December 21, 2017JP', 'March  7, 2019']",80,7.9,"['Japanese, English, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.49', '-50%']}"
Spaceland,"['Action, Adventure, Role-Playing, Strategy']",['Ellada Games'],['537 MB'],"['NA/EU', 'October 30, 2019JP', 'April 23, 2020']",tbd,tbd,"['Japanese, English, Spanish, French, Portuguese, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
Season Pass,[],['Ubisoft'],['1.527 GB'],"['NA/EU', 'August 29, 2017JP', 'January 18, 2018']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
DragonFangZ - The Rose & Dungeon of Time,['Role-Playing'],['Toydea'],['578 MB'],"['December 26, 2017']",tbd,6.6,"['Japanese, English, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$12.49', '-50%']}"
Kirby Star Allies,"['Platformer, Action']",['Nintendo'],['3.953 GB'],"['March 16, 2018']",73,7.5,"['Japanese, English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$49.94', '-17%'], 'Amazon.com': ['Physical', '$49.99', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%'], 'Target': ['Physical', '$49.99', '-17%']}"
Splatoon 2,"['Action, Multiplayer']",['Nintendo'],['6.118 GB'],"['July 21, 2017']",83,8.5,"['English, Spanish, French, German, Dutch, Italian, Russian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$39.99', '-33%'], 'Best Buy': ['Physical', '$39.99', '-33%'], 'Walmart': ['Physical', '$39.99', '-33%']}"
Hello Neighbor Hide and Seek,"['Adventure, Puzzle, First-Person, Action']",['tinyBuild Games'],['2.438 GB'],"['December  7, 2018']",tbd,3.5,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$21.04', '-30%']}"
Mario + Rabbids Kingdom Battle,"['Strategy, Adventure']",['Ubisoft'],['2.91 GB'],"['NA/EU', 'August 29, 2017JP', 'January 18, 2018']",85,8.4,"['English, Spanish, French, German, Italian, Dutch, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-75%']}"
No Straight Roads,"['Adventure, Music, Action, Role-Playing']",['Sold Out'],['4.685 GB'],"['NA/EU', 'August 25, 2020JP', 'August 27, 2020']",71,4.8,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$29.99', '-25%']}"
Cars 3: Driven to Win,['Racing'],['WB Games'],['4.6 GB'],"['NA/EU', 'June 13, 2017JP', 'July 20, 2017']",59,5.1,"['English, Spanish, French, German, Italian, Dutch, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-75%']}"
The Great Perhaps,"['Adventure, Puzzle, Action, Platformer']",['Drageus Games'],['1.928 GB'],"['July 10, 2020']",tbd,tbd,"['English, Spanish, French, German, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-50%']}"
Indie Puzzle Bundle Vol 1,"['Puzzle, Action, Role-Playing, Adventure']",['Digerati'],['1.189 GB'],"['March 19, 2020']",[],[],"['Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$5.99', '-85%']}"
Carnival Games,"['Party, Multiplayer']",['Take 2 Interactive Software'],['1.652 GB'],"['November  6, 2018']",49,4.0,"['Japanese, English, Spanish, French, German, Italian, Dutch, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$14.99', '-63%'], 'GameStop': ['Physical', '$14.99', '-63%']}"
Alien: Isolation,"['Action, Adventure']",['SEGA EUR'],['17.764 GB'],"['December  5, 2019']",83,8.5,"['Japanese, Portuguese, English, Spanish, French, German, Italian, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$19.99', '-43%']}"
SuperEpic: The Entertainment War,"['Action, Adventure, Platformer']",['Numskull Games'],['868 MB'],"['NA/EU', 'December 12, 2019JP', 'April  2, 2020']",76,7.6,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$8.99', '-50%']}"
Super Street: Racer,"['Racing, Simulation']",['Funbox Media'],['2.713 GB'],"['NA/EU', 'November  7, 2019JP', 'November 14, 2019']",66,5.0,"['English, Spanish, French, Portuguese, German, Italian, Dutch, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$17.49', '-56%']}"
LEGO Marvel Super Heroes 2,['Action'],['WB Games'],['12.631 GB'],"['NA', 'November 14, 2017EU', 'November 29, 2017JP', 'February  1, 2018']",76,7.2,"['English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$8.99', '-70%']}"
Genki Audio - Neon,[],[],[],"['April  5, 2019']",[],[],[],[],"{'Genki': ['Physical', '$39.99', '-20%']}"
InnerSpace,['Adventure'],['Aspyr Media'],['3.256 GB'],"['NA/EU', 'January 16, 2018JP', 'June 14, 2018']",63,7.1,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Digital Download', '$17.99', '-10%']}"
LEGO The Incredibles,"['Action, Platformer']",['WB Games'],['9.821 GB'],"['NA/EU', 'June 15, 2018JP', 'August  2, 2018']",65,6.9,"['English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$17.99', '-70%']}"
Wolfenstein: Youngblood Deluxe Edition,"['Action, Adventure, First-Person, Multiplayer']",['Bethesda Softworks'],['24.714 GB'],"['July 26, 2019']",[],[],[],[],"{'Amazon.com': ['Physical', '$27.54', '-31%'], 'Walmart': ['Physical', '$27.54', '-31%']}"
Piczle Lines DX 500 More Puzzles!,"['Puzzle, Training']",['Rainy Frog'],['181 MB'],"['July 26, 2018']",76,7.5,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.99', '-70%']}"
NAMCO MUSEUM ARCADE PAC,['Arcade'],['BANDAI NAMCO Entertainment'],['3.685 GB'],"['September 28, 2018']",tbd,6.6,"['Japanese, English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$29.99', '-25%'], 'Best Buy': ['Physical', '$29.99', '-25%'], 'GameStop': ['Physical', '$29.99', '-25%'], 'Target': ['Physical', '$29.99', '-25%']}"
The Bunker,['Adventure'],['Wales Interactive'],['2.486 GB'],"['April  9, 2018']",60,2.3,"['English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.49', '-50%']}"
The Jackbox Party Pack 6,"['Party, Indie']",['Jackbox Games'],['2.467 GB'],"['October 17, 2019']",71,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$19.49', '-35%']}"
The Final Station,"['Action, Role-Playing, Action, Platformer']",['tinyBuild Games'],['289 MB'],"['NA', 'February 23, 2018EU', 'February 27, 2018']",80,7.8,"['English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Digital Download', '$17.99', '-10%']}"
Röki,"['Indie, Adventure, Platformer, Puzzle']",['United Label'],['1.959 GB'],"['October 15, 2020']",tbd,9.5,"['English, Portuguese, Spanish, French, German, Italian, Dutch, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$15.99', '-20%']}"
Sushi Striker: The Way of Sushido,"['Puzzle, Action']",['Nintendo'],['2.765 GB'],"['June  8, 2018']",76,7.8,"['Japanese, English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$17.99', '-64%']}"
Toki Tori 2+: Nintendo Switch Edition,"['Adventure, Puzzle, Platformer']",['Two Tribes Publishing'],['580 MB'],"['NA/EU', 'February 23, 2018JP', 'August 30, 2018']",84,8.1,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-87%']}"
Bleed,"['Arcade, Platformer, Adventure, Action']",['Digerati'],['195 MB'],"['December 14, 2017']",75,7.3,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.99', '-75%']}"
Wuppo: Definitive Edition,"['Platformer, Adventure, Puzzle, Action']",['Knuist and Perzik'],['508 MB'],"['September  5, 2019']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-67%']}"
XCOM 2 Collection,"['Strategy, Action, Role-Playing']",['Take-Two Interactive'],['24.412 GB'],"['May 29, 2020']",77,6.7,"['Japanese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$29.83', '-40%'], 'Walmart': ['Physical', '$29.83', '-40%'], 'Best Buy': ['Physical', '$29.99', '-40%'], 'GameStop': ['Physical', '$29.99', '-40%'], 'Target': ['Physical', '$29.99', '-40%']}"
Brave Dungeon + Dark Witch Story:COMBAT,"['Role-Playing, Adventure']",['INSIDE SYSTEM'],['881 MB'],"['September 28, 2017']",tbd,tbd,"['Japanese, English']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.19', '-20%']}"
The Book of Unwritten Tales 2,['Adventure'],['THQ Nordic'],['6.36 GB'],"['February  5, 2019']",77,7.9,"['English, Spanish, French, German, Italian, Korean']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$16.19', '-46%'], 'Walmart': ['Physical', '$16.19', '-46%']}"
Aftermath Expansion,[],['WB Games'],['32 MB'],"['May  6, 2020']",tbd,5.9,[],[],"{'Nintendo eShop': ['Digital Download', '$23.99', '-40%']}"
The Legend of Zelda: Link’s Awakening,"['Action, Adventure']",['Nintendo'],['5.895 GB'],"['September 20, 2019']",87,8.4,"['Japanese, English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$49.94', '-17%'], 'Walmart': ['Physical', '$49.94', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%']}"
The Infectious Madness of Doctor Dekker,['Adventure'],['Wales Interactive'],['9.705 GB'],"['June  5, 2018']",81,8.0,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.49', '-50%']}"
MY HERO ONE'S JUSTICE,['Fighting'],['BANDAI NAMCO Entertainment'],['3.507 GB'],"['October 26, 2018']",70,7.6,"['English, Spanish, French, German, Italian, Portuguese, Korean, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$28.99', '-52%'], 'Walmart': ['Physical', '$28.99', '-52%']}"
JackQuest: The Tale of the Sword,"['Platformer, Action, Adventure']",['Blowfish Studios'],['176 MB'],"['NA/EU', 'January 24, 2019JP', 'October  3, 2019']",tbd,tbd,"['English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-80%']}"
River City Melee Mach!!,"['Action, Fighting']",['Arc System Works'],['610 MB'],"['October 10, 2019']",tbd,tbd,"['Japanese, English']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.80', '-66%']}"
Ultra Space Battle Brawl,"['Arcade, Sports, Multiplayer, Fighting']",['Toge Productions'],['680 MB'],"['July  5, 2018']",76,7.5,"['Japanese, English']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.49', '-90%']}"
Disney TSUM TSUM FESTIVAL,"['Party, Puzzle']",['BANDAI NAMCO Entertainment'],['2.897 GB'],"['November  8, 2019']",63,5.0,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$28.00', '-44%'], 'Walmart': ['Physical', '$28.00', '-44%']}"
Nintendo Switch AC Adapter,[],[],[],"['March  4, 2017']",[],[],[],[],"{'Amazon.com': ['Physical', '$26.88', '-10%'], 'Walmart': ['Physical', '$26.88', '-10%']}"
Jet Kave Adventure,"['Adventure, Platformer, Action']",['7Levels'],['3.211 GB'],"['NA/EU', 'September 17, 2019JP', 'December 23, 2019']",65,6.2,"['English, Spanish, French, German, Italian, Portuguese']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$13.39', '-33%']}"
Amnesia: Collection,['Adventure'],['Frictional Games'],['5.327 GB'],"['September 12, 2019']",76,7.5,"['English, Spanish, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$5.99', '-80%']}"
Conduct TOGETHER!,"['Action, Puzzle, Multiplayer, Party']",['Northplay'],['456 MB'],"['NA/EU', 'December  6, 2018JP', 'June 13, 2019']",80,7.6,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-90%']}"
Digimon Story Cyber Sleuth: Complete Edition,['Role-Playing'],['BANDAI NAMCO Entertainment'],['4.761 GB'],"['October 18, 2019']",76,5.0,"['English, German']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$29.49', '-41%'], 'Walmart': ['Physical', '$29.49', '-41%']}"
South Park: The Fractured but Whole - Gold Edition,[],['Ubisoft'],['20.095 GB'],"['April 24, 2018']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$22.49', '-75%']}"
Agony,"['Action, Adventure']",['Forever Entertainment'],['7.689 GB'],"['October 31, 2019']",tbd,0.5,"['German, English, Spanish, French, Italian, Japanese, Korean, Portuguese, Russian, Chinese (Traditional)']","['TV, Tabletop, Handheld']",{}
PGA TOUR 2K21,['Sports'],['2K'],['8.267 GB'],"['August 21, 2020']",72,4.4,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$49.99', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%'], 'GameStop': ['Physical', '$49.99', '-17%'], 'Target': ['Physical', '$49.99', '-17%'], 'Walmart': ['Physical', '$49.99', '-17%']}"
Metro Redux,"['Action, First-Person']",['Koch Media'],['6.3 GB'],"['February 28, 2020']",80,8.2,[],[],"{'Amazon.com': ['Physical', '$29.99', '-40%'], 'GameStop': ['Physical', '$29.99', '-40%']}"
HORI Screen Protector for Nintendo Switch,[],[],[],"['September 15, 2019']",[],[],[],[],"{'Amazon.com': ['Physical', '$7.49', '-25%'], 'Walmart': ['Physical', '$7.49', '-25%']}"
Season Pass,[],['Ubisoft'],['6 MB'],"['April 24, 2018']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$9.79', '-67%']}"
Star Wars Pinball,"['Simulation, Arcade']",['Zen Studios'],['1.354 GB'],"['NA/EU', 'September 13, 2019JP', 'December 13, 2019']",86,7.2,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$16.79', '-44%'], 'Target': ['Physical', '$16.79', '-44%']}"
DRAGON BALL FIGHTERZ,"['Action, Fighting']",['BANDAI NAMCO Entertainment'],['9.499 GB'],"['September 28, 2018']",87,7.7,"['Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Physical', '$29.99', '-50%'], 'GameStop': ['Physical', '$29.99', '-50%']}"
